"","X","classification_id","user_name","user_id","user_ip","workflow_id","workflow_name","workflow_version","created_at","gold_standard","expert","metadata","annotations","subject_data","subject_ids"
"1126",29376,191291533,"Rodne5262",1942046,"87161f40d951c305d1b7",12161,"Workflow 1.1",6.5,"2019-11-16 01:57:39 UTC",NA,NA,"{""source"":""api"",""session"":""4a028144fde0f27441fed47c6c6f0c23d205f3058bf0f23475b6714a6d503593"",""viewport"":{""width"":1280,""height"":609},""started_at"":""2019-11-16T01:57:25.867Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2019-11-16T01:57:39.752Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":731,""clientHeight"":548,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":731,""clientHeight"":548,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":731,""clientHeight"":548,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-16T01:57:14.541Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37159507"":{""retired"":null,""Num"":""2834"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""06_09_DON_007955.JPG"",""Image2"":""06_09_DON_007956.JPG"",""Image3"":""06_09_DON_007957.JPG"",""CamModel"":""Bushnell HD"",""#CamNumber"":""6"",""#SDCardNum"":""9"",""!ForestType"":""Deciduous"",""#ForestName"":""DON""}}",37159507
"1127",32909,192214159,"Rodne5262",1942046,"61c19536c6eef923a8f5",12161,"Workflow 1.1",6.5,"2019-11-22 21:38:19 UTC",NA,NA,"{""source"":""api"",""session"":""39954dbc0992587587384a7223e0ba3e656061b76583d9842c7a949e9fd81c8c"",""viewport"":{""width"":1280,""height"":609},""started_at"":""2019-11-22T21:38:03.767Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2019-11-22T21:38:16.745Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":731,""clientHeight"":548,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":731,""clientHeight"":548,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":731,""clientHeight"":548,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-22T21:35:24.287Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37822296"":{""retired"":{""id"":52408386,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-29T14:36:59.264Z"",""updated_at"":""2019-11-22T21:38:19.253Z"",""retired_at"":""2019-11-22T21:38:19.235Z"",""subject_id"":37822296,""retirement_reason"":""classification_count""},"""":""2934"",""Num"":""2934"",""Image1"":""10_01_SH_000671.JPG"",""Image2"":""10_01_SH_000672.JPG"",""Image3"":""10_01_SH_000673.JPG""}}",37822296
"1128",25661,190703266,"Sammiegaul",1937242,"9f6983f1c96e47ee5001",12161,"Workflow 1.1",6.5,"2019-11-12 01:11:10 UTC",NA,NA,"{""source"":""api"",""session"":""41b17780cb8b16d713d32d5ddef4fd04db6724b6c482b4441d5bfffa40ac9eff"",""viewport"":{""width"":2048,""height"":1024},""started_at"":""2019-11-12T01:10:47.930Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.87 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2019-11-12T01:11:10.018Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1476,""clientHeight"":820,""naturalWidth"":2000,""naturalHeight"":1111},null,null],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-12T01:07:34.735Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""DEERWHITETAILED"",""answers"":{""HOWMANY"":""1"",""YOUNGPRESENT"":""NO"",""ANTLERSPRESENT"":""NO"",""WHATBEHAVIORSDOYOUSEE"":[""WALKINGRUNNING""],""ESTIMATEOFSNOWDEPTHSEETUTORIAL"":""NOSNOWBAREGROUND"",""ISITACTIVELYRAININGORSNOWINGINTHEPICTURE"":""NO""},""filters"":{}}]}]","{""37820321"":{""retired"":{""id"":52409771,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-29T15:19:51.376Z"",""updated_at"":""2019-11-22T02:20:27.059Z"",""retired_at"":""2019-11-22T02:20:27.048Z"",""subject_id"":37820321,""retirement_reason"":""classification_count""},"""":""1382"",""Num"":""1382"",""Image1"":""23_32_SH_0040.JPG"",""Image2"":""23_32_SH_0041.JPG"",""Image3"":""23_32_SH_0042.JPG""}}",37820321
"1129",121,187202480,"not-logged-in-766070effc433997adf0",NA,"766070effc433997adf0",12161,"Workflow 1.1",6.5,"2019-10-20 19:46:26 UTC",NA,NA,"{""source"":""api"",""session"":""82646593a7cbd2e6bd88bd4d625286cb405a967d089dda44508c8a464340be6d"",""viewport"":{""width"":1920,""height"":916},""started_at"":""2019-10-20T19:46:18.127Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0"",""utc_offset"":""14400"",""finished_at"":""2019-10-20T19:46:26.797Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1099,""clientHeight"":824,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":1099,""clientHeight"":824,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":1099,""clientHeight"":824,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-10-20T19:45:26.507Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37159470"":{""retired"":{""id"":51246085,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-02T18:35:48.921Z"",""updated_at"":""2019-11-04T01:06:40.234Z"",""retired_at"":""2019-11-04T01:06:40.221Z"",""subject_id"":37159470,""retirement_reason"":""classification_count""},""Num"":""2797"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""06_09_DON_007844.JPG"",""Image2"":""06_09_DON_007845.JPG"",""Image3"":""06_09_DON_007846.JPG"",""CamModel"":""Bushnell HD"",""#CamNumber"":""6"",""#SDCardNum"":""9"",""!ForestType"":""Deciduous"",""#ForestName"":""DON""}}",37159470
"1130",38596,197199101,"not-logged-in-3a443fd12cf92ff5044c",NA,"3a443fd12cf92ff5044c",12161,"Workflow 1.1",6.5,"2019-12-28 21:48:36 UTC",NA,NA,"{""source"":""api"",""session"":""57af181cbfdcfe4bac1064746205f5bc16d85fd8820dd8500fa182c7030485a7"",""viewport"":{""width"":768,""height"":983},""started_at"":""2019-12-28T21:48:24.009Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Safari/605.1.15"",""utc_offset"":""18000"",""finished_at"":""2019-12-28T21:48:36.094Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":671,""clientHeight"":503,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":671,""clientHeight"":503,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":671,""clientHeight"":503,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-12-28T21:40:40.094Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37159709"":{""retired"":null,""Num"":""3048"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""06_09_DON_008576.JPG"",""Image2"":""06_09_DON_008577.JPG"",""Image3"":""06_09_DON_008578.JPG"",""CamModel"":""Bushnell HD"",""#CamNumber"":""6"",""#SDCardNum"":""9"",""!ForestType"":""Deciduous"",""#ForestName"":""DON""}}",37159709
"1131",33977,192590090,"not-logged-in-87864359cfb36a9154aa",NA,"87864359cfb36a9154aa",12161,"Workflow 1.1",6.5,"2019-11-26 13:03:41 UTC",NA,NA,"{""source"":""api"",""session"":""c030e430b66f18d9101f503ab662d551da7bfd8e75ef70272ae5c86a83d3c8fc"",""viewport"":{""width"":1366,""height"":625},""started_at"":""2019-11-26T12:39:41.888Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2019-11-26T13:03:41.519Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":820,""clientHeight"":456,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":820,""clientHeight"":456,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":820,""clientHeight"":456,""naturalWidth"":2000,""naturalHeight"":1111}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-26T12:38:53.544Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37821428"":{""retired"":null,"""":""2256"",""Num"":""2256"",""Image1"":""31_03_WHIP_0601.JPG"",""Image2"":""31_03_WHIP_0602.JPG"",""Image3"":""31_03_WHIP_0603.JPG""}}",37821428
"1132",29073,191166490,"Rodne5262",1942046,"489202e586164d617778",12161,"Workflow 1.1",6.5,"2019-11-15 02:32:31 UTC",NA,NA,"{""source"":""api"",""session"":""5d9551fc25ecfc62c54a5c0eabcc35c8abf234147930f6755d585c3ae9cc6832"",""viewport"":{""width"":1280,""height"":609},""started_at"":""2019-11-15T02:32:20.501Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2019-11-15T02:32:30.656Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":731,""clientHeight"":548,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":731,""clientHeight"":548,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":731,""clientHeight"":548,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-15T02:28:49.263Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37822943"":{""retired"":null,"""":""3446"",""Num"":""3446"",""Image1"":""18_18_DEG_001453.JPG"",""Image2"":""18_18_DEG_001454.JPG"",""Image3"":""18_18_DEG_001455.JPG""}}",37822943
"1133",38968,197641584,"not-logged-in-799ed961e2324233c007",NA,"799ed961e2324233c007",12161,"Workflow 1.1",6.5,"2019-12-31 23:05:50 UTC",NA,NA,"{""source"":""api"",""session"":""1e03661f059ecebb47813062d6fbc3b559a5b43e004a4920a2d705887d9bbb67"",""viewport"":{""width"":1301,""height"":624},""started_at"":""2019-12-31T23:05:25.970Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362"",""utc_offset"":""18000"",""finished_at"":""2019-12-31T23:05:47.930Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":760,""clientHeight"":422,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":760,""clientHeight"":422,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":760,""clientHeight"":422,""naturalWidth"":2000,""naturalHeight"":1111}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-12-31T23:05:04.920Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37820893"":{""retired"":{""id"":52416377,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-29T18:40:17.663Z"",""updated_at"":""2020-01-20T00:26:34.863Z"",""retired_at"":""2020-01-20T00:26:34.852Z"",""subject_id"":37820893,""retirement_reason"":""classification_count""},"""":""1837"",""Num"":""1837"",""Image1"":""28_08_DEG_0580.JPG"",""Image2"":""28_08_DEG_0581.JPG"",""Image3"":""28_08_DEG_0582.JPG""}}",37820893
"1134",10838,189354252,"Weigartz",1927542,"840939f4d1559ed946e1",12161,"Workflow 1.1",6.5,"2019-11-03 18:56:21 UTC",NA,NA,"{""source"":""api"",""session"":""46f7a1fd921e0ee210cad10de26309b203d6b7f80bd89895f90d30aa1817dc4b"",""viewport"":{""width"":1185,""height"":605},""started_at"":""2019-11-03T18:56:17.116Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2019-11-03T18:56:21.582Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":652,""clientHeight"":489,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":652,""clientHeight"":489,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":652,""clientHeight"":489,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-03T18:55:19.553Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37159394"":{""retired"":{""id"":51240924,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-02T16:16:28.551Z"",""updated_at"":""2019-11-12T23:54:58.951Z"",""retired_at"":""2019-11-12T23:54:58.941Z"",""subject_id"":37159394,""retirement_reason"":""classification_count""},""Num"":""2720"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""06_09_DON_007612.JPG"",""Image2"":""06_09_DON_007613.JPG"",""Image3"":""06_09_DON_007614.JPG"",""CamModel"":""Bushnell HD"",""#CamNumber"":""6"",""#SDCardNum"":""9"",""!ForestType"":""Deciduous"",""#ForestName"":""DON""}}",37159394
"1135",28353,191029155,"Weigartz",1927542,"a2570119f959ad0b3155",12161,"Workflow 1.1",6.5,"2019-11-14 04:05:19 UTC",NA,NA,"{""source"":""api"",""session"":""9cdb4610751060b491a2fa22c6a372f6d0a615506de9530e87a1ac6e3b4c8104"",""viewport"":{""width"":1304,""height"":665},""started_at"":""2019-11-14T04:05:14.001Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2019-11-14T04:05:19.752Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":762,""clientHeight"":423,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":762,""clientHeight"":423,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":762,""clientHeight"":423,""naturalWidth"":2000,""naturalHeight"":1111}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-14T04:04:20.070Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37820234"":{""retired"":{""id"":52409789,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-29T15:20:45.190Z"",""updated_at"":""2019-11-25T23:50:59.561Z"",""retired_at"":""2019-11-25T23:50:59.546Z"",""subject_id"":37820234,""retirement_reason"":""classification_count""},"""":""1314"",""Num"":""1314"",""Image1"":""31_03_WHIP_0166.JPG"",""Image2"":""31_03_WHIP_0167.JPG"",""Image3"":""31_03_WHIP_0168.JPG""}}",37820234
"1136",7194,188843566,"Weigartz",1927542,"a500be9cd6a83cad72a0",12161,"Workflow 1.1",6.5,"2019-10-31 02:01:58 UTC",NA,NA,"{""source"":""api"",""session"":""99c473bdbe1fdba29f5b82441f8b0e314eae2d74b67dfa9aa9b64d4852545b22"",""viewport"":{""width"":1304,""height"":665},""started_at"":""2019-10-31T02:01:53.151Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2019-10-31T02:01:57.970Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":762,""clientHeight"":571,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":762,""clientHeight"":571,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":762,""clientHeight"":571,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-10-31T02:00:56.833Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37159238"":{""retired"":null,""Num"":""2563"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""06_09_DON_007144.JPG"",""Image2"":""06_09_DON_007145.JPG"",""Image3"":""06_09_DON_007146.JPG"",""CamModel"":""Bushnell HD"",""#CamNumber"":""6"",""#SDCardNum"":""9"",""!ForestType"":""Deciduous"",""#ForestName"":""DON""}}",37159238
"1137",41904,201048983,"keandy16",1716700,"4910cb0f338eb67f88bb",12161,"Workflow 1.1",6.5,"2020-01-23 17:42:51 UTC",NA,NA,"{""source"":""api"",""session"":""03ac7f72c3805b017a0192987436e0c0fbcce90f37d8499e676d94317c41d707"",""viewport"":{""width"":414,""height"":833},""started_at"":""2020-01-23T17:42:43.374Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""18000"",""finished_at"":""2020-01-23T17:42:51.081Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":338,""clientHeight"":254,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":338,""clientHeight"":254,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-01-23T17:42:30.996Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37819942"":{""retired"":null,"""":""1079"",""Num"":""1079"",""Image1"":""10_01_SH_000262.JPG"",""Image2"":""10_01_SH_000263.JPG"",""Image3"":""NA""}}",37819942
